Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
99380,38264,Female,Loyal Customer,9,Business travel,Business,2921,4,2,2,2,4,4,4,4,4,1,3,3,4,4,0,0.0,neutral or dissatisfied
73253,122965,Male,Loyal Customer,39,Business travel,Business,2991,1,1,1,1,4,4,4,5,5,4,5,4,5,4,135,138.0,satisfied
11780,22948,Male,disloyal Customer,35,Business travel,Eco,489,2,0,1,3,3,1,1,3,5,1,5,4,3,3,34,29.0,neutral or dissatisfied
94841,2486,Female,Loyal Customer,54,Business travel,Business,1379,2,2,2,2,4,4,4,4,4,4,4,4,4,3,0,1.0,satisfied
99554,62648,Male,Loyal Customer,27,Personal Travel,Eco,1744,2,5,1,1,3,1,3,3,5,4,4,4,4,3,1,7.0,neutral or dissatisfied
91965,61249,Female,Loyal Customer,59,Personal Travel,Eco,967,4,2,4,3,4,4,3,5,5,4,1,1,5,3,13,1.0,satisfied
80559,117793,Male,Loyal Customer,38,Business travel,Business,328,0,0,0,3,4,5,5,2,2,2,2,5,2,4,6,0.0,satisfied
96995,57672,Female,Loyal Customer,51,Personal Travel,Eco Plus,200,4,3,4,3,4,4,3,2,2,4,2,1,2,1,36,48.0,neutral or dissatisfied
83448,129484,Female,Loyal Customer,21,Business travel,Business,2611,3,3,3,3,3,3,3,3,1,4,4,3,4,3,1,0.0,neutral or dissatisfied
89295,117234,Male,Loyal Customer,60,Personal Travel,Eco,369,1,5,1,3,2,1,1,2,3,5,4,2,3,2,4,7.0,neutral or dissatisfied
13668,124499,Male,Loyal Customer,28,Business travel,Business,3147,2,5,5,5,2,2,2,2,1,5,4,4,3,2,5,4.0,neutral or dissatisfied
74510,87286,Male,disloyal Customer,23,Business travel,Eco,577,1,5,1,4,3,1,1,3,3,1,2,5,5,3,0,0.0,neutral or dissatisfied
91169,8878,Male,Loyal Customer,44,Business travel,Business,222,4,4,4,4,1,4,4,4,4,4,5,3,4,4,0,0.0,satisfied
62819,125782,Male,Loyal Customer,39,Business travel,Business,992,1,1,1,1,4,5,4,4,4,4,4,4,4,5,0,0.0,satisfied
33415,5868,Female,Loyal Customer,42,Personal Travel,Eco Plus,1020,1,0,1,4,3,5,5,1,1,1,1,4,1,4,0,0.0,neutral or dissatisfied
20886,7376,Male,Loyal Customer,28,Business travel,Business,1791,2,2,2,2,4,4,4,4,3,4,4,4,5,4,16,36.0,satisfied
6965,94788,Male,Loyal Customer,51,Business travel,Business,2498,2,2,2,2,3,5,5,4,4,4,4,4,4,3,0,0.0,satisfied
74814,38694,Female,Loyal Customer,31,Business travel,Eco,2342,5,4,4,4,5,5,5,5,1,2,4,3,5,5,0,18.0,satisfied
10478,8429,Male,disloyal Customer,37,Business travel,Eco,462,3,2,3,3,1,3,3,1,4,5,3,1,3,1,0,17.0,neutral or dissatisfied
20775,31723,Male,Loyal Customer,16,Personal Travel,Eco,967,1,2,1,4,1,1,1,1,2,2,4,3,4,1,0,0.0,neutral or dissatisfied
28824,129429,Female,disloyal Customer,46,Business travel,Eco,414,1,4,1,3,2,1,2,2,1,4,4,4,4,2,0,0.0,neutral or dissatisfied
79757,122429,Female,Loyal Customer,39,Business travel,Eco,416,2,5,5,5,2,2,2,2,1,3,4,1,3,2,30,33.0,neutral or dissatisfied
91294,117830,Male,Loyal Customer,63,Personal Travel,Eco,328,3,3,3,3,2,3,2,2,1,2,3,3,2,2,0,0.0,neutral or dissatisfied
49601,14098,Female,Loyal Customer,45,Personal Travel,Eco,201,3,5,0,3,2,2,3,1,1,0,4,5,1,5,0,0.0,neutral or dissatisfied
50273,126333,Female,Loyal Customer,65,Personal Travel,Eco,468,2,5,2,3,1,1,5,5,5,2,5,3,5,2,31,57.0,neutral or dissatisfied
55101,104640,Male,Loyal Customer,48,Business travel,Business,1754,5,5,5,5,4,4,4,5,5,5,5,3,5,5,67,74.0,satisfied
38096,123611,Male,Loyal Customer,34,Business travel,Eco Plus,1773,3,5,5,5,3,3,3,3,2,5,3,3,4,3,19,33.0,neutral or dissatisfied
48497,21448,Female,Loyal Customer,49,Business travel,Business,3351,2,2,2,2,3,2,1,5,5,5,5,4,5,2,0,0.0,satisfied
2208,29941,Female,Loyal Customer,64,Business travel,Business,3942,0,4,0,1,3,2,1,3,3,3,3,1,3,4,0,0.0,satisfied
14022,52593,Female,Loyal Customer,53,Business travel,Business,119,4,1,5,5,4,3,3,4,4,3,4,1,4,2,47,42.0,neutral or dissatisfied
88207,98329,Female,disloyal Customer,28,Business travel,Business,1189,2,2,2,3,1,2,1,1,4,2,4,4,5,1,2,0.0,neutral or dissatisfied
35362,39189,Female,Loyal Customer,37,Business travel,Eco Plus,237,4,4,4,4,4,4,4,4,1,5,1,4,5,4,4,0.0,satisfied
76255,86151,Female,Loyal Customer,16,Business travel,Business,356,1,1,1,1,1,1,1,1,4,1,3,2,4,1,0,0.0,neutral or dissatisfied
84238,75153,Female,Loyal Customer,30,Business travel,Business,1846,4,4,4,4,5,5,5,5,3,4,4,5,5,5,0,0.0,satisfied
66366,89616,Male,Loyal Customer,68,Business travel,Business,2586,3,1,5,5,2,4,3,3,3,3,3,1,3,4,1,0.0,neutral or dissatisfied
31249,66980,Male,Loyal Customer,41,Business travel,Business,2003,4,4,4,4,3,5,4,2,2,2,2,5,2,4,0,0.0,satisfied
89711,108486,Female,Loyal Customer,60,Business travel,Business,570,5,2,5,5,4,5,5,4,4,4,4,3,4,3,0,0.0,satisfied
102773,96988,Female,Loyal Customer,56,Business travel,Business,883,4,4,4,4,4,5,4,4,4,4,4,4,4,3,0,0.0,satisfied
82119,97126,Female,Loyal Customer,30,Business travel,Business,2849,2,4,3,4,2,2,2,2,3,5,3,4,3,2,20,22.0,neutral or dissatisfied
8511,30424,Male,Loyal Customer,37,Business travel,Business,1872,3,1,1,1,3,3,3,3,3,3,3,3,3,3,0,0.0,neutral or dissatisfied
83664,10309,Male,Loyal Customer,49,Business travel,Business,308,5,5,5,5,2,5,4,4,4,4,4,4,4,3,0,0.0,satisfied
78114,115306,Male,disloyal Customer,34,Business travel,Business,342,3,3,3,2,5,3,5,5,5,3,4,5,5,5,2,0.0,neutral or dissatisfied
87945,21453,Male,disloyal Customer,20,Business travel,Eco,433,5,1,5,3,4,5,4,4,3,3,3,4,5,4,0,0.0,satisfied
78142,106732,Female,Loyal Customer,49,Business travel,Business,829,3,3,3,3,2,4,4,5,5,5,5,4,5,4,0,0.0,satisfied
37928,74760,Female,Loyal Customer,62,Personal Travel,Eco,1313,2,4,2,1,2,4,5,5,5,2,5,4,5,4,0,9.0,neutral or dissatisfied
31113,117148,Male,Loyal Customer,24,Personal Travel,Eco,370,1,2,1,3,5,1,5,5,3,3,3,4,4,5,40,37.0,neutral or dissatisfied
42110,43622,Male,Loyal Customer,37,Personal Travel,Eco,297,4,4,4,4,1,4,1,1,5,2,5,5,5,1,0,6.0,satisfied
47223,119780,Female,Loyal Customer,7,Personal Travel,Business,912,2,4,2,3,4,2,4,4,4,5,4,4,5,4,0,17.0,neutral or dissatisfied
72371,92801,Male,Loyal Customer,49,Business travel,Business,1587,2,2,2,2,3,4,4,5,5,5,5,3,5,3,0,0.0,satisfied
103420,119095,Female,Loyal Customer,24,Business travel,Eco,1020,3,1,1,1,3,3,2,3,4,3,3,2,4,3,0,0.0,neutral or dissatisfied
4865,2406,Female,Loyal Customer,58,Business travel,Business,767,5,5,5,5,5,5,4,5,5,5,5,5,5,4,0,0.0,satisfied
103608,60447,Male,disloyal Customer,49,Business travel,Eco,862,2,2,2,2,2,2,1,2,2,5,3,3,3,2,0,0.0,neutral or dissatisfied
58009,25439,Female,disloyal Customer,28,Business travel,Eco,669,2,2,2,4,5,2,5,5,3,4,4,3,3,5,13,4.0,neutral or dissatisfied
95635,82595,Female,Loyal Customer,50,Business travel,Business,3191,4,3,4,4,3,4,5,2,2,2,2,3,2,3,0,0.0,satisfied
49444,102842,Male,Loyal Customer,36,Business travel,Business,2236,1,3,3,3,4,3,4,1,1,1,1,3,1,1,0,18.0,neutral or dissatisfied
96034,992,Male,Loyal Customer,55,Business travel,Business,1920,5,1,5,5,4,2,4,4,4,4,4,2,4,5,7,5.0,satisfied
19377,32383,Female,Loyal Customer,62,Business travel,Business,1642,0,4,0,5,5,1,1,5,5,5,5,3,5,4,0,2.0,satisfied
627,78234,Male,Loyal Customer,53,Business travel,Business,1741,1,1,1,1,4,5,5,4,4,4,4,3,4,3,0,0.0,satisfied
103198,80138,Female,Loyal Customer,55,Business travel,Business,2586,4,5,4,4,5,5,5,3,5,4,5,5,3,5,0,0.0,satisfied
51110,34662,Female,Loyal Customer,49,Business travel,Business,264,3,3,3,3,3,4,5,5,5,5,5,5,5,4,0,0.0,satisfied
1862,121174,Female,Loyal Customer,50,Personal Travel,Eco,2521,2,1,2,4,2,4,5,1,1,3,3,5,2,5,10,10.0,neutral or dissatisfied
63333,69519,Male,Loyal Customer,17,Personal Travel,Business,2475,1,4,1,4,1,5,1,1,2,3,3,1,3,1,0,0.0,neutral or dissatisfied
41447,38147,Female,Loyal Customer,66,Personal Travel,Eco,1185,2,5,2,2,2,4,4,1,1,2,1,5,1,3,0,0.0,neutral or dissatisfied
71388,63193,Female,Loyal Customer,51,Business travel,Business,337,2,2,2,2,4,5,4,4,4,4,4,4,4,4,0,0.0,satisfied
87958,128521,Female,disloyal Customer,7,Personal Travel,Eco,370,3,5,3,1,3,3,4,3,5,1,4,3,1,3,0,15.0,neutral or dissatisfied
94234,87896,Female,Loyal Customer,45,Business travel,Business,646,4,4,4,4,2,4,4,5,5,5,5,5,5,5,0,0.0,satisfied
38051,70434,Female,Loyal Customer,48,Business travel,Business,3494,5,5,2,5,5,5,5,5,3,4,4,5,5,5,148,200.0,satisfied
96355,12798,Female,Loyal Customer,29,Business travel,Business,817,2,2,2,2,5,5,5,5,4,2,1,3,2,5,92,,satisfied
76725,46041,Female,Loyal Customer,17,Business travel,Eco,964,1,1,1,1,1,1,1,4,3,3,3,1,2,1,140,156.0,neutral or dissatisfied
25494,76164,Female,Loyal Customer,34,Personal Travel,Eco,546,4,5,4,4,1,4,5,1,5,3,1,1,2,1,0,0.0,neutral or dissatisfied
5523,38134,Female,disloyal Customer,43,Business travel,Eco,721,4,3,3,5,4,3,4,4,3,1,5,5,4,4,6,0.0,neutral or dissatisfied
3740,77930,Female,Loyal Customer,59,Business travel,Business,2533,1,1,1,1,4,4,4,4,4,4,4,4,4,3,11,23.0,satisfied
50157,57496,Female,disloyal Customer,21,Business travel,Business,1075,5,0,5,1,2,5,2,2,5,3,4,5,4,2,0,0.0,satisfied
27147,93275,Male,Loyal Customer,31,Business travel,Eco,806,1,3,1,3,1,1,1,1,3,4,4,2,4,1,0,0.0,neutral or dissatisfied
11627,4092,Female,Loyal Customer,42,Business travel,Business,431,1,1,1,1,5,4,5,4,4,4,4,3,4,4,102,116.0,satisfied
58047,38990,Female,Loyal Customer,56,Business travel,Business,3150,5,5,5,5,2,3,2,5,5,5,5,4,5,5,0,2.0,satisfied
10778,32252,Female,Loyal Customer,55,Business travel,Eco,163,4,3,3,3,4,4,3,4,4,4,4,5,4,4,0,0.0,satisfied
19624,78201,Female,Loyal Customer,67,Business travel,Eco,192,2,1,1,1,4,4,4,2,2,2,2,4,2,2,0,0.0,neutral or dissatisfied
55140,51894,Female,Loyal Customer,53,Business travel,Eco,601,1,3,3,3,1,4,4,2,2,1,2,2,2,3,0,0.0,neutral or dissatisfied
102450,74664,Male,Loyal Customer,50,Personal Travel,Eco,1242,4,2,4,4,4,4,4,2,3,2,4,4,4,4,139,123.0,neutral or dissatisfied
52290,73490,Male,Loyal Customer,8,Personal Travel,Eco,1197,3,1,3,2,2,3,2,2,3,5,1,2,1,2,1,0.0,neutral or dissatisfied
16645,127474,Male,Loyal Customer,58,Business travel,Eco,2075,1,4,5,4,1,1,1,1,1,5,4,2,4,1,43,24.0,neutral or dissatisfied
35763,93945,Male,Loyal Customer,41,Personal Travel,Eco,507,2,5,2,2,2,2,2,2,5,4,5,3,5,2,34,29.0,neutral or dissatisfied
31338,37494,Male,Loyal Customer,63,Business travel,Eco,1069,4,1,1,1,4,4,4,4,5,1,2,4,1,4,0,0.0,satisfied
96407,89322,Male,disloyal Customer,23,Business travel,Eco,957,4,4,4,3,2,4,2,2,4,4,3,5,4,2,32,38.0,satisfied
32562,26502,Female,disloyal Customer,24,Business travel,Eco,829,2,2,2,3,4,2,5,4,2,2,3,2,2,4,12,12.0,neutral or dissatisfied
85644,103555,Male,Loyal Customer,34,Personal Travel,Eco,738,2,3,2,3,3,2,2,3,3,3,4,1,4,3,60,53.0,neutral or dissatisfied
68714,50856,Male,Loyal Customer,55,Personal Travel,Eco,110,3,3,3,4,5,3,5,5,5,4,1,1,1,5,0,0.0,neutral or dissatisfied
33594,18930,Female,Loyal Customer,27,Personal Travel,Eco,503,2,5,3,5,4,3,4,4,5,3,4,3,5,4,0,18.0,neutral or dissatisfied
38834,116457,Female,Loyal Customer,67,Personal Travel,Eco,362,2,4,3,3,5,5,5,5,5,3,5,4,5,3,5,0.0,neutral or dissatisfied
20067,72312,Male,Loyal Customer,60,Business travel,Eco Plus,919,1,4,4,4,1,1,1,1,4,4,2,4,3,1,0,0.0,neutral or dissatisfied
103461,50665,Female,Loyal Customer,41,Personal Travel,Eco,363,3,4,3,2,5,3,5,5,3,2,5,3,5,5,0,2.0,neutral or dissatisfied
6025,100028,Male,disloyal Customer,36,Business travel,Business,289,1,1,1,3,5,1,3,5,4,5,5,4,5,5,1,0.0,neutral or dissatisfied
99460,79219,Female,Loyal Customer,55,Personal Travel,Eco,1990,2,3,3,4,4,4,3,5,5,3,5,4,5,1,1,0.0,neutral or dissatisfied
97009,14090,Female,disloyal Customer,20,Business travel,Eco,201,0,5,0,4,3,0,3,3,2,1,3,4,2,3,0,0.0,satisfied
103880,124279,Male,Loyal Customer,42,Business travel,Business,1689,5,5,5,5,2,5,5,5,5,5,5,3,5,3,0,0.0,satisfied
59368,116624,Female,Loyal Customer,55,Business travel,Business,404,1,1,1,1,4,4,4,4,4,4,4,5,4,5,5,4.0,satisfied
7922,32195,Female,Loyal Customer,42,Business travel,Business,2478,2,3,3,3,4,4,3,2,2,2,2,2,2,4,0,0.0,neutral or dissatisfied
10199,42063,Female,Loyal Customer,60,Personal Travel,Eco,106,2,4,2,1,5,4,5,5,5,2,2,3,5,4,77,73.0,neutral or dissatisfied
7074,117579,Female,Loyal Customer,45,Business travel,Business,1920,0,0,0,4,5,5,5,3,3,3,3,3,3,3,4,0.0,satisfied
60718,18024,Male,Loyal Customer,46,Business travel,Business,3282,2,3,4,4,4,3,2,2,2,2,2,3,2,4,0,24.0,neutral or dissatisfied
73587,46094,Male,Loyal Customer,27,Business travel,Eco Plus,495,5,5,5,5,5,5,5,5,3,4,2,1,4,5,5,17.0,satisfied
64082,32152,Female,Loyal Customer,39,Business travel,Eco,102,3,5,5,5,3,3,3,3,4,5,1,2,4,3,0,0.0,satisfied
90665,19005,Female,Loyal Customer,42,Business travel,Eco,788,5,5,2,2,1,3,4,5,5,5,5,1,5,4,0,0.0,satisfied
31,27809,Female,disloyal Customer,15,Business travel,Eco,1043,2,2,2,3,5,2,5,5,3,1,4,2,4,5,3,0.0,neutral or dissatisfied
30945,113310,Female,Loyal Customer,30,Business travel,Business,407,1,1,1,1,5,5,5,5,3,5,5,3,5,5,13,23.0,satisfied
43125,27831,Female,Loyal Customer,66,Personal Travel,Eco,1533,3,4,3,3,4,4,4,1,1,3,1,4,1,5,5,0.0,neutral or dissatisfied
74618,35488,Female,Loyal Customer,35,Personal Travel,Eco,950,3,0,3,4,1,3,4,1,5,5,4,5,4,1,21,25.0,neutral or dissatisfied
57711,86701,Male,Loyal Customer,50,Business travel,Business,1747,1,1,1,1,3,3,5,3,3,3,3,3,3,5,0,0.0,satisfied
88384,91042,Male,Loyal Customer,54,Personal Travel,Eco,270,2,4,2,1,4,2,4,4,5,4,5,3,5,4,0,2.0,neutral or dissatisfied
13013,69985,Male,Loyal Customer,36,Business travel,Eco,236,2,1,1,1,2,2,2,2,1,5,3,2,4,2,0,7.0,neutral or dissatisfied
85610,78468,Male,Loyal Customer,40,Business travel,Business,1973,4,4,4,4,5,5,5,4,4,4,4,3,4,4,0,0.0,satisfied
4195,73334,Male,Loyal Customer,49,Business travel,Business,1197,1,1,1,1,3,5,5,4,4,5,4,5,4,3,0,5.0,satisfied
54610,83198,Male,disloyal Customer,22,Business travel,Eco,1123,1,1,1,3,1,1,1,1,3,4,4,4,3,1,7,15.0,neutral or dissatisfied
98190,125957,Male,Loyal Customer,35,Business travel,Eco Plus,993,2,5,5,5,2,2,2,2,3,1,4,2,3,2,1,0.0,neutral or dissatisfied
9720,96335,Male,Loyal Customer,48,Personal Travel,Business,1609,3,2,2,3,5,2,4,2,2,2,2,2,2,1,0,0.0,neutral or dissatisfied
44771,82880,Male,Loyal Customer,25,Business travel,Business,3214,2,2,2,2,2,2,2,2,1,2,3,3,2,2,0,0.0,neutral or dissatisfied
35853,73860,Female,Loyal Customer,53,Personal Travel,Eco,1810,1,3,1,3,3,3,4,1,1,1,1,4,1,2,1,16.0,neutral or dissatisfied
57269,96721,Female,Loyal Customer,26,Personal Travel,Eco,813,4,4,4,4,1,4,1,1,4,5,3,2,4,1,4,0.0,satisfied
79825,21906,Male,Loyal Customer,44,Business travel,Eco,448,4,4,4,4,4,4,4,4,2,2,1,1,5,4,0,0.0,satisfied
70706,121186,Female,Loyal Customer,53,Personal Travel,Eco,2370,1,4,1,3,1,5,5,2,4,2,4,5,1,5,69,65.0,neutral or dissatisfied
46454,127512,Male,Loyal Customer,15,Personal Travel,Eco,1814,2,4,2,3,2,2,5,2,1,5,4,1,3,2,0,3.0,neutral or dissatisfied
22130,55812,Male,Loyal Customer,41,Business travel,Business,1416,1,1,1,1,2,5,4,2,2,2,2,5,2,4,5,0.0,satisfied
43144,74431,Female,disloyal Customer,60,Business travel,Business,1438,5,5,5,2,3,5,3,3,4,4,5,3,5,3,44,27.0,satisfied
5960,68958,Male,Loyal Customer,51,Business travel,Business,700,3,3,3,3,2,5,4,5,5,5,5,5,5,4,0,0.0,satisfied
98010,19002,Male,disloyal Customer,15,Business travel,Eco,871,3,3,3,3,4,3,4,4,3,2,4,3,3,4,0,0.0,neutral or dissatisfied
63258,57656,Male,Loyal Customer,58,Personal Travel,Eco,200,2,4,2,3,2,2,2,2,3,5,3,2,4,2,0,0.0,neutral or dissatisfied
64313,123013,Male,Loyal Customer,51,Business travel,Business,2129,2,2,2,2,5,5,4,5,5,5,5,5,5,5,0,0.0,satisfied
68940,123962,Male,disloyal Customer,36,Business travel,Business,184,2,2,2,2,3,2,3,3,3,3,5,3,5,3,0,0.0,neutral or dissatisfied
31365,121750,Female,Loyal Customer,41,Business travel,Business,1509,2,2,2,2,4,5,4,5,5,5,5,3,5,4,107,104.0,satisfied
84187,79129,Male,Loyal Customer,39,Personal Travel,Eco,356,1,5,1,4,2,1,2,2,1,4,3,1,3,2,6,17.0,neutral or dissatisfied
76130,86886,Female,Loyal Customer,10,Personal Travel,Eco Plus,692,3,5,3,5,5,3,5,5,5,3,4,3,4,5,30,44.0,neutral or dissatisfied
9016,36665,Female,Loyal Customer,32,Personal Travel,Eco,1220,3,0,3,1,3,3,1,3,4,5,5,5,5,3,0,22.0,neutral or dissatisfied
29514,53373,Male,disloyal Customer,22,Business travel,Eco,1452,3,3,3,4,3,3,3,3,1,4,4,1,4,3,0,0.0,neutral or dissatisfied
78502,61105,Male,Loyal Customer,36,Personal Travel,Eco,1709,2,5,2,5,3,2,3,3,5,3,3,5,3,3,1,0.0,neutral or dissatisfied
85306,43948,Female,Loyal Customer,35,Business travel,Eco,473,4,5,5,5,4,4,4,4,5,4,3,3,3,4,5,47.0,satisfied
20467,4277,Female,Loyal Customer,39,Business travel,Business,502,5,5,3,5,5,4,4,4,4,4,4,3,4,4,0,0.0,satisfied
47672,50656,Female,Loyal Customer,54,Personal Travel,Eco,363,4,4,4,3,3,5,5,5,5,4,5,3,5,5,0,0.0,satisfied
87713,56702,Male,Loyal Customer,36,Personal Travel,Eco,1068,4,5,4,2,3,4,3,3,5,4,5,3,5,3,14,1.0,satisfied
1185,105006,Female,Loyal Customer,46,Business travel,Business,255,0,0,0,3,4,4,5,3,3,2,2,5,3,4,0,0.0,satisfied
37059,105082,Male,Loyal Customer,42,Business travel,Business,3944,3,3,3,3,5,4,4,4,4,4,4,5,4,3,5,0.0,satisfied
93300,67420,Female,Loyal Customer,32,Business travel,Business,641,1,1,1,1,1,2,1,1,5,2,4,3,5,1,0,0.0,satisfied
10698,1955,Female,disloyal Customer,33,Business travel,Business,351,2,2,2,2,4,2,4,4,4,4,5,4,4,4,0,4.0,neutral or dissatisfied
91631,59582,Female,disloyal Customer,25,Business travel,Business,956,2,0,2,2,1,2,5,1,4,4,5,4,5,1,0,0.0,neutral or dissatisfied
62800,89438,Female,Loyal Customer,12,Personal Travel,Eco,151,2,4,2,3,3,2,3,3,3,4,5,4,5,3,0,0.0,neutral or dissatisfied
25015,41846,Male,Loyal Customer,35,Business travel,Business,483,1,1,1,1,4,2,2,3,3,3,3,4,3,1,37,45.0,satisfied
100063,66841,Female,Loyal Customer,24,Business travel,Business,331,4,4,2,4,3,4,3,3,1,3,3,5,3,3,2,0.0,satisfied
1529,71178,Male,Loyal Customer,39,Business travel,Business,733,2,5,5,5,2,4,3,2,2,2,2,2,2,3,11,,neutral or dissatisfied
80799,74374,Male,Loyal Customer,38,Business travel,Business,3290,1,1,3,1,4,4,4,5,5,5,5,3,5,4,0,0.0,satisfied
49969,52769,Female,Loyal Customer,23,Business travel,Eco,1874,3,3,2,3,3,3,4,3,1,3,4,4,4,3,0,0.0,neutral or dissatisfied
28408,53931,Female,Loyal Customer,57,Business travel,Eco Plus,140,3,5,5,5,2,4,3,3,3,3,3,4,3,4,0,0.0,neutral or dissatisfied
24335,83705,Male,Loyal Customer,36,Personal Travel,Eco,577,2,5,2,2,2,2,2,2,4,2,5,4,4,2,19,10.0,neutral or dissatisfied
57408,110334,Male,Loyal Customer,35,Business travel,Business,3810,3,3,3,3,3,5,4,5,5,5,5,4,5,4,17,8.0,satisfied
28320,22221,Female,Loyal Customer,32,Business travel,Eco Plus,773,4,5,5,5,4,4,4,4,5,1,3,4,4,4,12,14.0,satisfied
49146,90365,Female,Loyal Customer,58,Business travel,Business,515,5,5,5,5,4,4,5,4,4,4,4,4,4,5,53,43.0,satisfied
90042,91801,Female,Loyal Customer,28,Personal Travel,Eco,588,1,1,1,4,5,1,4,5,1,2,3,2,4,5,0,0.0,neutral or dissatisfied
85448,108644,Male,Loyal Customer,49,Business travel,Business,762,1,1,3,1,4,4,5,4,4,4,4,3,4,3,11,0.0,satisfied
49691,64949,Female,disloyal Customer,68,Business travel,Eco,190,3,1,3,2,3,3,3,3,2,4,3,3,2,3,0,0.0,neutral or dissatisfied
36216,7840,Male,Loyal Customer,51,Personal Travel,Eco Plus,710,3,5,3,3,2,3,2,2,5,3,4,3,4,2,0,0.0,neutral or dissatisfied
37644,75048,Female,Loyal Customer,51,Business travel,Business,1592,5,5,5,5,4,4,5,4,4,4,4,3,4,5,0,0.0,satisfied
24389,6435,Female,Loyal Customer,35,Personal Travel,Eco,240,3,5,0,1,3,0,3,3,5,3,4,3,4,3,0,0.0,neutral or dissatisfied
49547,13365,Male,Loyal Customer,37,Personal Travel,Eco,748,2,5,2,4,2,5,3,3,5,4,5,3,4,3,208,248.0,neutral or dissatisfied
102600,75199,Male,disloyal Customer,34,Business travel,Business,1744,3,3,3,2,2,3,2,2,5,4,5,5,5,2,12,0.0,neutral or dissatisfied
91129,61980,Female,Loyal Customer,44,Personal Travel,Business,2475,1,4,1,2,5,4,4,3,3,1,3,3,3,3,0,0.0,neutral or dissatisfied
44224,70920,Male,disloyal Customer,30,Business travel,Eco,612,3,4,2,3,2,1,1,1,2,4,3,1,4,1,290,290.0,neutral or dissatisfied
31258,90193,Male,Loyal Customer,9,Personal Travel,Eco,983,1,5,2,2,1,2,1,1,3,2,5,4,4,1,60,51.0,neutral or dissatisfied
37472,42053,Male,Loyal Customer,62,Personal Travel,Eco,116,3,3,3,2,5,3,5,5,2,2,2,2,3,5,0,0.0,neutral or dissatisfied
56034,119932,Male,disloyal Customer,39,Business travel,Eco,1009,4,5,5,3,5,5,5,5,3,2,4,1,3,5,0,0.0,neutral or dissatisfied
21014,36155,Male,Loyal Customer,37,Business travel,Business,1674,4,4,4,4,2,5,5,4,4,4,4,3,4,3,4,0.0,satisfied
26825,19605,Female,Loyal Customer,33,Business travel,Eco Plus,108,4,4,5,5,4,4,4,4,2,5,1,4,3,4,21,17.0,satisfied
100088,16279,Male,Loyal Customer,43,Personal Travel,Eco,946,4,3,4,1,1,4,1,1,5,3,1,3,3,1,29,23.0,neutral or dissatisfied
97525,123958,Female,Loyal Customer,45,Business travel,Business,2581,2,2,2,2,3,5,5,5,5,5,5,5,5,3,0,0.0,satisfied
40206,55117,Male,Loyal Customer,69,Personal Travel,Eco,1635,3,4,2,3,3,2,3,3,5,2,3,4,5,3,95,107.0,neutral or dissatisfied
70392,84199,Female,Loyal Customer,45,Business travel,Business,3832,3,3,3,3,4,4,4,5,5,5,5,4,5,4,56,40.0,satisfied
88772,49783,Male,Loyal Customer,39,Business travel,Business,3300,5,5,5,5,5,2,5,4,4,5,3,5,4,4,0,0.0,satisfied
97057,96221,Female,Loyal Customer,54,Business travel,Business,460,3,5,3,3,3,5,4,3,3,3,3,3,3,3,1,0.0,satisfied
34990,9458,Female,Loyal Customer,25,Personal Travel,Eco,299,2,4,2,2,3,2,4,3,5,5,4,5,5,3,2,0.0,neutral or dissatisfied
8523,25792,Male,Loyal Customer,19,Business travel,Business,1694,1,1,1,1,3,3,3,3,5,3,5,1,4,3,2,5.0,satisfied
19786,55661,Male,disloyal Customer,60,Business travel,Business,1062,5,5,5,3,5,5,5,5,3,5,4,3,4,5,0,35.0,satisfied
8952,3266,Male,Loyal Customer,29,Business travel,Business,3945,1,2,3,2,1,1,1,1,4,5,3,2,3,1,56,53.0,neutral or dissatisfied
1942,60874,Male,Loyal Customer,72,Business travel,Business,3081,4,4,4,4,5,4,4,4,4,4,4,3,4,5,0,0.0,satisfied
16284,87866,Female,Loyal Customer,39,Personal Travel,Eco,214,3,1,3,2,4,3,4,4,4,4,2,4,2,4,0,0.0,neutral or dissatisfied
41818,117111,Female,Loyal Customer,39,Business travel,Business,338,3,4,4,4,1,4,3,3,3,3,3,4,3,4,11,15.0,neutral or dissatisfied
35295,30915,Female,Loyal Customer,22,Business travel,Eco,896,4,4,4,4,4,4,3,4,2,5,3,4,3,4,0,0.0,neutral or dissatisfied
57839,40416,Male,Loyal Customer,41,Business travel,Eco,290,4,1,1,1,4,4,4,4,2,3,1,1,4,4,0,0.0,satisfied
14885,23734,Female,disloyal Customer,26,Business travel,Eco,771,1,0,0,2,4,0,4,4,1,2,1,3,2,4,0,1.0,neutral or dissatisfied
28688,12369,Male,disloyal Customer,24,Business travel,Eco,253,5,4,5,3,2,5,2,2,5,3,4,5,5,2,2,0.0,satisfied
72971,14695,Female,Loyal Customer,35,Business travel,Eco,419,4,1,1,1,4,4,4,4,3,4,5,2,5,4,77,82.0,satisfied
80226,1676,Female,Loyal Customer,44,Business travel,Business,561,1,1,1,1,2,4,3,1,1,1,1,2,1,1,0,0.0,neutral or dissatisfied
